building_id,tree_id,dist,cnt,b_loc,t_loc
5861963,50633,48.17817579,71,0106000020E6100000010000000103000000010000000C0000006F67FF8A165002405B9D9492296B4840FF100395385002400AD1116F276B4840F39D8252345002408B927C50276B48406D9DBC2532500240A4930076276B484076753B5E25500240D7D5401A276B4840331187C62E500240FF70CD8B266B4840A15D070933500240EFAF62AA266B484010E30185415002402C31E2C1256B4840772A4EF411500240D2D7DB69246B4840699EF75CE74F024020007C30236B4840BA018AF89F4F0240F7EC6849266B48406F67FF8A165002405B9D9492296B4840,0101000020E61000007EF62C66985102405A9EAFF1266B4840
5861964,16242,50.18408581,7,0106000020E6100000010000000103000000010000000600000032BE3CFDF44D024033B6FBD5356B48408EFBC6F91E4E0240488E0C8F366B4840EB194CC4294E0240AAEF8A35366B48406D483F58284E02405BE2DC2D366B4840578C4180004E02404B4D0075356B484032BE3CFDF44D024033B6FBD5356B4840,0101000020E61000008297A094BE4D02409DB216CD446B4840
5861965,83804,180.12627731,0,0106000020E61000000100000001030000000100000006000000AD49959C004D024059BEB626F86A4840A3C993B0634D02403CA5081AF96A48405A3FB666874D024009946F1DF96A48407F835E09894D02403570BAE6F46A4840D2E5CC952F4D024023D07764F26A4840AD49959C004D024059BEB626F86A4840,0101000020E610000073684B3D164C0240353F039ABE6A4840
5861966,50633,37.48698357,104,0106000020E610000001000000010300000001000000100000006F67FF8A165002405B9D9492296B484012B9E6117C50024081B6F5682C6B4840708D0B27905002403964CA082C6B4840228DF65596500240F17CA1E2296B48409DCF40886B50024057B134A2296B48407D36AF456C5002408F251984296B484007402C7E5F50024084745928296B4840682F75FC56500240F08518DC286B4840D173E02A595002401E4809AF286B48400597EB1152500240E9CF8C79286B4840A405D26956500240EB061036286B4840D6A7A99B4E5002406EF0F6F8276B4840F20A28544F5002405B177DF1276B4840D3A4FC763B500240E56D2A51276B4840FF100395385002400AD1116F276B48406F67FF8A165002405B9D9492296B4840,0101000020E61000007EF62C66985102405A9EAFF1266B4840
5861967,166297,34.69128207,137,0106000020E6100000010000000103000000010000000C000000DA0A206BA75002401159479D236B48405055423FB25002403DA511D11F6B4840D73D1DA45250024009B4444F1F6B4840167181004E5002403533C6ED206B48409D89AEDD465002407C1E8DE5206B4840797F015445500240454EA965216B48408489D4764C5002402863E26D216B4840ADAEA1AC485002401260096E226B4840FAB7E05C645002402269D334236B4840DC9AF93467500240FB682F44236B48403420165673500240CB636D54236B4840DA0A206BA75002401159479D236B4840,0101000020E6100000A38D631DA45102401F39957B226B4840
5861968,50633,34.76833141,122,0106000020E6100000010000000103000000010000000D000000909917A29F50024081CCFC8E266B4840DA0A206BA75002401159479D236B48403420165673500240CB636D54236B484043A83BFB70500240D7EA2B4D246B48406F32C526555002401B06592C246B4840FAB7E05C645002402269D334236B4840ADAEA1AC485002401260096E226B4840FABDBB7A3A500240B8691003226B4840772A4EF411500240D2D7DB69246B484010E30185415002402C31E2C1256B48402FC5824C4E50024033E9A11D266B48408AE026FE62500240C1BF3B36266B4840909917A29F50024081CCFC8E266B4840,0101000020E61000007EF62C66985102405A9EAFF1266B4840
5861969,50633,34.85643684,111,0106000020E6100000010000000103000000010000000A000000228DF65596500240F17CA1E2296B4840B81F415996500240F9058BD3296B4840909917A29F50024081CCFC8E266B48408AE026FE62500240C1BF3B36266B4840D4AA8E1E5F50024068C17498276B48408466D81C645002408FAC79A0276B484007402C7E5F50024084745928296B48407D36AF456C5002408F251984296B48409DCF40886B50024057B134A2296B4840228DF65596500240F17CA1E2296B4840,0101000020E61000007EF62C66985102405A9EAFF1266B4840
5861970,123403,39.55053544,71,0106000020E61000000100000001030000000100000019000000E738B82D4E500240BAFBE9790C6B4840AC4291ACAF5002409D874097076B484046F94995A85002409ADA385A076B4840EFCE00CEC45002400751DEAE056B484042EB3574CF500240955753FB056B48400B2D4664E4500240E21B42F5046B4840654CE974DA500240BE79DEA8046B4840F6E89AF4E0500240C14C7F56046B48404BBDF7E3EA500240D9EDE2A2046B4840D3019E45F45002401F519C32046B484003EBB848FE500240341F7924046B4840F502B2E5095102409BF05805006B48403F3D58AB0A510240633485C1FF6A484005D32341FF5002409CB758B1FF6A4840FDC12504D6500240F36F1318026B48400A0343E1D35002405B115410026B484076CCD72EBE5002406F8B224B036B4840555F3D99BF500240B0C55B5A036B48404D949A6081500240C111F6FB066B4840AFD55C3F7F5002403D74ABEC066B48401FC6C6D26850024094E27E36086B48408D6B2C3D6A500240C11EB845086B4840453DC9F611500240C380B3740D6B4840541A8FCB2A500240151F383B0E6B4840E738B82D4E500240BAFBE9790C6B4840,0101000020E6100000D2D3A19162510240144EF7F5106B4840
5861971,65468,51.21115064,7,0106000020E61000000100000001030000000100000006000000993B555B574E0240E0843AC9366B4840198D13CB504E024021B40967376B4840B373C81A704E02403BCED1F1376B48402273E2F2724E024055E52D01386B484033801617784E024011A7B05B376B4840993B555B574E0240E0843AC9366B4840,0101000020E610000022A157A1364E0240C41947E3466B4840
5861972,32983,40.31665147,39,0106000020E6100000010000000103000000010000000A00000078CFEB6A00440240854CECE62E6B484055A2D38802440240F0D04D052F6B48402C692C1C2A440240269D98B52D6B48405F33D668114402407B702E582C6B4840E80C563CF8430240BA1278212D6B48406AF27437EC430240D5A3F8902C6B4840BADA1F1E064402404318AAB82B6B4840365D766CED43024069A0B4532A6B484061AAC8DAC5430240FA72DE9B2B6B484078CFEB6A00440240854CECE62E6B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861973,32983,34.84434217,38,0106000020E6100000010000000103000000010000000A0000002C692C1C2A440240269D98B52D6B48408B872FAC5144024091C4F9742C6B4840D904788E37440240612256082B6B4840C83E9E451444024029660413296B4840365D766CED43024069A0B4532A6B4840BADA1F1E064402404318AAB82B6B4840F91A8DFC1A44024088F298052B6B4840C1A543472644024003471DA52B6B48405F33D668114402407B702E582C6B48402C692C1C2A440240269D98B52D6B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861974,32983,25.8664175,36,0106000020E61000000100000001030000000100000009000000D904788E37440240612256082B6B48407F3F52F0454402406E3E8C982A6B4840368AF2A33A440240BD2A93002A6B4840EB73DA1F6A4402401BC14475286B484001CC6A2176440240128EDA14296B4840430A4A658744024000C82987286B4840E456E66863440240553BB082266B4840C83E9E451444024029660413296B4840D904788E37440240612256082B6B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861975,12582,48.34925532,46,0106000020E6100000010000000103000000010000000800000056BFBAE95443024036C28D382F6B484060E6710593430240EA9F20A2326B4840A288C2BDAB430240E84BE9E8336B4840A8FD1B38DB430240BE952665326B484039C33960C0430240F4B08707316B484078CFEB6A00440240854CECE62E6B484061AAC8DAC5430240FA72DE9B2B6B484056BFBAE95443024036C28D382F6B4840,0101000020E61000006ED66F3705440240B291AE9A1D6B4840
5861976,153081,42.69881042,46,0106000020E6100000010000000103000000010000000900000072BA30BB6A430240EFE2C3F1336B484060E6710593430240EA9F20A2326B484056BFBAE95443024036C28D382F6B4840121EFE572D430240092DB780306B4840648FAC7547430240DE3F5BED316B48404D23FD0A5D430240B7E85B3A316B48402BC72AA267430240635FB8CA316B4840D39C575451430240016B3185326B484072BA30BB6A430240EFE2C3F1336B4840,0101000020E61000005EFA5E607542024078F74777266B4840
5861977,32983,33.68329676,32,0106000020E61000000100000001030000000100000007000000D904788E37440240612256082B6B48408B872FAC5144024091C4F9742C6B4840E6CFA218A044024045C693E4296B4840430A4A658744024000C82987286B484001CC6A2176440240128EDA14296B48407F3F52F0454402406E3E8C982A6B4840D904788E37440240612256082B6B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861978,153081,42.70570158,47,0106000020E6100000010000000103000000010000000900000031D8C9984443024019338532356B484072BA30BB6A430240EFE2C3F1336B4840D39C575451430240016B3185326B4840067427973943024024941247336B4840BEEC20492E430240178BA4B6326B4840648FAC7547430240DE3F5BED316B4840121EFE572D430240092DB780306B48406210C07E06430240F9CC66C1316B484031D8C9984443024019338532356B4840,0101000020E61000005EFA5E607542024078F74777266B4840
5861979,153081,43.36851615,48,0106000020E6100000010000000103000000010000000D00000031D8C9984443024019338532356B48406210C07E06430240F9CC66C1316B48400544B773D842024003B7C03D336B48407A60D44EFA420240030EF032356B48403E811A910B4302409BF3CAAC346B48408AD9CDF23543024086479BD7366B4840242E5685224302402DB9B87B376B48408AE91A462A4302405D5D2DF5376B4840CA829DFE2A43024015ADB3ED376B48400B725BAE4F430240320B71C3366B48402C93E261504302404F0B99D2366B48406EEA8C2C5B430240DE5F1979366B484031D8C9984443024019338532356B4840,0101000020E61000005EFA5E607542024078F74777266B4840
5861980,121165,36.94027598,50,0106000020E6100000010000000103000000010000001A000000242E5685224302402DB9B87B376B4840CCAC95F6114302404BDA0511386B4840877CEFECED420240C652E548366B484089E98BFDED420240780575FD356B4840CDFBE2D8F5420240EF0136FE356B4840120F71C6024302400A4376AC356B48407A60D44EFA420240030EF032356B48400544B773D842024003B7C03D336B4840A540CE1A94420240A4409374356B484035504960B74202403C4AFC78376B4840D39C7706BD4202401AF7F8C4376B484097E15B9FC042024015C723A7376B4840DD285442BA4202408C8E155B376B484043F5C83ECC420240129DEBC5366B4840159EA0E6D1420240280D5D0A376B484068506FBBCF420240AC555528376B4840797BA4AFE0420240E418C004386B48404419DC7DD9420240817C6A40386B484080516B8EE0420240E6B2A09B386B4840C4BC33C0E7420240844EF65F386B4840A7F5D885FB420240A198EA69396B4840367858A7E64202406955FB1C3A6B4840CFE295B4ED420240B2FF47873A6B4840F28D289E30430240A43ADD57386B48408AE91A462A4302405D5D2DF5376B4840242E5685224302402DB9B87B376B4840,0101000020E61000006F8DE808184202406090ADA22B6B4840
5861981,32983,23.67512724,28,0106000020E61000000100000001030000000100000009000000430A4A658744024000C82987286B4840E6CFA218A044024045C693E4296B48407640D782B9440240623F0F422B6B48401882B8E2D9440240236E8F352A6B484099C15A5CB2440240234F060B286B48401F7E940488440240EE96F3B2256B4840D929C5C88344024065963076256B4840E456E66863440240553BB082266B4840430A4A658744024000C82987286B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861982,32983,23.81941952,26,0106000020E6100000010000000103000000010000000A00000099C15A5CB2440240234F060B286B48402D509564B7440240D5D0C8E5276B48408536EC71B2440240EA4DF4A8276B48406E1103A2B9440240D3EAD474276B484012404EDFC5440240AE55D604276B48406D5057C39F4402401EA986E9246B484068301368964402404A639E3B256B48409DD32CED8F440240F1835A77256B48401F7E940488440240EE96F3B2256B484099C15A5CB2440240234F060B286B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861983,121165,37.58236047,56,0106000020E610000001000000010300000001000000110000006366BDD7D8420240757CCD323B6B4840AC218C7AE142024095BA2FE83A6B4840BEFAB7FCA8420240B10651F0376B484035504960B74202403C4AFC78376B4840A540CE1A94420240A4409374356B4840E6C956094F4202408A27DFB2376B48405EEC785072420240EE1CBDAF396B4840D789FDF477420240EA0A45033A6B484052A50E487C42024022F66AD6396B48405269B4E775420240612C7399396B48404074589E88420240DB6644F5386B48409FFA7CD88C4202400EC49239396B4840FC2E4BAD8A420240FD098B57396B484073209029B7420240C6B9D3AF3B6B484080C4DB95A1420240E896475B3C6B48406603C2A4A84202400A0E09BE3C6B48406366BDD7D8420240757CCD323B6B4840,0101000020E61000006F8DE808184202406090ADA22B6B4840
5861984,32983,22.78635155,26,0106000020E6100000010000000103000000010000000B00000012404EDFC5440240AE55D604276B48403009DFFEC74402406E98AC1B276B48406D73976ADB4402403BD4197F266B4840B2F149C9E1440240D6999CC3266B48401447AE8BE744024063265A8F266B4840F98E6421DA440240E5B2FFD8256B484067A9F45ED2440240F37D1667256B4840E9F3FAB3B44402402FC079E3236B4840C624DF859B4402406AE54EB4246B48406D5057C39F4402401EA986E9246B484012404EDFC5440240AE55D604276B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861985,32983,22.88729927,22,0106000020E6100000010000000103000000010000000D00000019DAE83F35450240AE095244276B484040EF21A71E4502409C386014266B484049F0460E14450240D5478F8B256B4840A92E9145DC440240014B4F9B226B4840E9F3FAB3B44402402FC079E3236B484067A9F45ED2440240F37D1667256B4840CA8736D6EA4402409DBC2F96246B48402D837F4FF3440240B7732A08256B4840F98E6421DA440240E5B2FFD8256B48401447AE8BE744024063265A8F266B4840834ACEF50C450240376DF693286B48403B8B694F1645024031DC6949286B484019DAE83F35450240AE095244276B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861986,32983,43.12357366,17,0106000020E6100000010000000103000000010000000C000000E78216FC33450240512B7BC5296B4840E15F4703744502404EA8F4B3276B48401C8E3E3D804502407B630C53276B4840DC3480F27B45024085892E5A276B4840884CCB1379450240A4F1FE68276B4840B36CE69872450240982ABBA4276B4840631D9956564502408677E337266B4840BB4EFC8B4B45024007816391266B4840EE355FC1404502408D88E3EA266B484019DAE83F35450240AE095244276B48403B8B694F1645024031DC6949286B4840E78216FC33450240512B7BC5296B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861987,32983,24.57062951,22,0106000020E6100000010000000103000000010000000B000000631D9956564502408677E337266B48404D8EDFC6804502406430E8E0246B4840E6C6382A0A450240C01B76CC216B4840207727BBF4440240D9BFF3D1216B4840A92E9145DC440240014B4F9B226B484049F0460E14450240D5478F8B256B4840934BED4420450240BB8CBD39256B48409A2CA17B2E4502405E73178E256B48408D3453022D450240E108C3C2256B4840BB4EFC8B4B45024007816391266B4840631D9956564502408677E337266B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861988,32983,56.09290833,115,0106000020E6100000010000000103000000010000001100000082A1A83F784502403A54BB2D386B4840636682CCF9450240804660BF336B4840BEBDC638C64502401F08112A316B48409E4EAF08BF4502408C8A305E316B4840389E9CE2B9450240AC45380B326B484096426B1BA545024024BFAC54326B484096BAE5D72F450240AAE9FF5C2C6B48400E790DF624450240E3261D202D6B48401432213C17450240BCD8DDD32D6B4840B6FA829404450240835A28342E6B48404C32DEF1F14402402225D17D2E6B4840B4CB857E664502404FEA6C75346B4840D9E588C45D4502406544A829356B48400B3378BC4945024095FA754D356B4840F2E6C6D83F45024082D441CC346B48408A7639CD3A45024084D39500356B484082A1A83F784502403A54BB2D386B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861989,121165,41.65779002,62,0106000020E6100000010000000103000000010000000E0000003F8B63679C4202401030072E3D6B4840720368A5644202407A1A981F3A6B48405EEC785072420240EE1CBDAF396B4840E6C956094F4202408A27DFB2376B48400D76A3420942024078F38DE9396B484081DECCF52D42024028661AEE3B6B48403E1D519A334202403E5AA2413C6B4840D5800CEF37420240C70F3D0D3C6B484025E18B453242024094CC56D03B6B4840DDBD89FA44420240AE57B3333B6B4840335E573649420240897E76703B6B48409115250B47420240E1C16E8E3B6B48405314F7977A42024029E3ED413E6B48403F8B63679C4202401030072E3D6B4840,0101000020E61000006F8DE808184202406090ADA22B6B4840
5861990,393635,59.37770988,97,0106000020E610000001000000010300000001000000090000007B5E22269B4602402DC5CF21346B4840811096AAB846024074F40815336B4840D266245EAD4602406F59107D326B48406E12A034AB460240F08A7D93326B4840B493DB5FA8460240DB9E0A75326B48409CF27D7FA54602402F50668B326B4840B18517A99646024036095ECD316B48406ADB7BC27C460240C0AEADA5326B48407B5E22269B4602402DC5CF21346B4840,0101000020E61000008412C193714702403E6C113A436B4840
5861991,30223,20.6074456,106,0106000020E61000000100000001030000000100000017000000134C50B9FE4602403381BB15366B484047FB6F6F7D470240707A7590316B48404F6FDF0E7A4702408819CDAD306B4840C88C48D0304702404FE5912D2F6B4840752B3E642F47024081ADE3252F6B48405A4D211CFA460240524EBA12316B4840ADAD3C600A4702407E7AE5D0316B48409D8E44B30E47024072100BA4316B4840024A265B144702400F1A7CE8316B48401C458B8E1B4702406BF845A5316B484088D3B05223470240D6A3A30F326B48407AF1EBCD1747024036F62878326B48401201CFFA144702401DD42A52326B4840371F5D05F6460240E54AE56D336B48409FE1810AE7460240FE2BD455336B484092519D8FE04602405F8B9091336B4840ACA91D5CD7460240D9139B2E336B4840FEE4A185D9460240C0E02D18336B4840E5C23507DB460240861ACABD326B4840098F8226EA4602407228E42F326B4840DC1E18CBE34602406D254BDC316B4840BC3CEFF6C14602408BFAD506336B4840134C50B9FE4602403381BB15366B4840,0101000020E61000009EBF088CFD4702402F9073F32D6B4840
5861992,162947,50.96477253,165,0106000020E6100000010000000103000000010000000C000000AF412B64E344024020841772466B48406CB31EC1D645024045BD0EB23D6B48409F14CB33D84502407711909B3D6B4840D155A1628345024013EA4C82396B4840B6CE862D6E450240B5A9C17F386B48400D2D5E153B4502409BA2FC373A6B48402EE2DB8C6C450240879C5FA73C6B48401FE8DDB338450240AF6DCC8C3E6B4840B2A521324D450240123A468F3F6B48405E7F101CF644024045FC7788426B4840CDE03016BB440240764DED92446B4840AF412B64E344024020841772466B4840,0101000020E610000095206C937E460240DE41C8944B6B4840
5861993,32983,53.03601692,106,0106000020E6100000010000000103000000010000000B000000B6CE862D6E450240B5A9C17F386B484082A1A83F784502403A54BB2D386B48408A7639CD3A45024084D39500356B484020E1B7CDE14402409BEB346E306B4840BBE54E45E844024067398F41306B4840FAE070ACDD4402408841BEB82F6B48401DECD934D7440240A3F263E52F6B4840C938E00EB144024032BC57F72D6B4840A5778C966F4402402ED1D017306B48400D2D5E153B4502409BA2FC373A6B4840B6CE862D6E450240B5A9C17F386B4840,0101000020E61000001045FA2144440240A02DAFFF1E6B4840
5861994,393635,44.78110644,110,0106000020E6100000010000000103000000010000000900000060A7C601C8460240682CFA09386B4840134C50B9FE4602403381BB15366B4840BC3CEFF6C14602408BFAD506336B484072A19116BF46024014AD311D336B4840BA3F72D2BA46024086FD2606336B4840811096AAB846024074F40815336B48407B5E22269B4602402DC5CF21346B48406BE619B787460240F98C79CD346B484060A7C601C8460240682CFA09386B4840,0101000020E61000008412C193714702403E6C113A436B4840
5861995,181502,36.81305765,84,0106000020E6100000010000000103000000010000000E000000BE67DEC65842024060BD5F5D3F6B4840FD1C634C20420240CC186A563C6B484081DECCF52D42024028661AEE3B6B48400D76A3420942024078F38DE9396B48401A3C1431C44102407F35D9273C6B4840017C5E32E84102409C91B2153E6B4840BDEBBB8DEE410240541A4C693E6B484085CD5199F34102407363F8343E6B4840186724F3ED41024071A4FBE83D6B4840995F25A8004202408845584C3D6B4840475CFC4F0642024009C8C9903D6B48406E05F06D03420240B67AB0AE3D6B4840646AEFAF37420240E89BCC69406B4840BE67DEC65842024060BD5F5D3F6B4840,0101000020E61000000436460287410240274D4772486B4840
5861996,181502,20.94835646,108,0106000020E6100000010000000103000000010000001500000061C1369BDB4102405EBEF35A436B4840F84704AD0E4202405C99E8C0416B4840073E07622142024053314524416B4840C080A8061B42024061AEABD0406B4840C7164C3A104202402259B631416B4840E7DC28AFDC4102400AA5AB763E6B4840017C5E32E84102409C91B2153E6B48401A3C1431C44102407F35D9273C6B4840B0ECC5B17D410240EA0501663E6B48406F339BC3A841024065E410AF406B4840FBFB8E3EAF41024032175573406B48406D853B4FAA41024046E16927406B4840CD47E905BD410240565D3B833F6B48409C3813B1C2410240747096B83F6B48407E1AC032C1410240499EE303406B4840D31AC646B9410240E8C4924E406B4840C16CF3ECBE41024096888F9A406B48408FBDA65AC041024085A6B29A406B4840AE1B7A14E5410240C5541281426B4840C8E98141D5410240A3F9CEFF426B484061C1369BDB4102405EBEF35A436B4840,0101000020E61000000436460287410240274D4772486B4840
5861997,181502,19.64657168,125,0106000020E6100000010000000103000000010000000D000000EC846ECF93410240482433C4416B48409BC5AE898D410240B796870E416B4840A91E77A79C410240463A2E88406B48409C29A44DA2410240A6002BD4406B48406F339BC3A841024065E410AF406B4840B0ECC5B17D410240EA0501663E6B4840E257A90D4C41024053D22E00406B4840718EC86F454102406C6656DA406B48400931F263554102401E1D9E02436B48407D934B6D99410240ED10E835426B48408628A34DA1410240E9890720426B4840CBBBCF1B9D4102407DF700B6416B4840EC846ECF93410240482433C4416B4840,0101000020E61000000436460287410240274D4772486B4840
5861998,162947,19.38694454,172,0106000020E6100000010000000103000000010000000800000031261756DC450240373FD0CC446B48402002212419460240BFFAE7A6476B4840B84A9F398F460240F00DB764436B4840FCA76F0E754602401D4C6E34426B4840304400BD69460240155917B3416B484054B8B6BE4C460240605BD05C406B4840EF7CBD61D745024079128797446B484031261756DC450240373FD0CC446B4840,0101000020E610000095206C937E460240DE41C8944B6B4840
5861999,162947,27.88488126,162,0106000020E61000000100000001030000000100000007000000FCA76F0E754602401D4C6E34426B4840B84A9F398F460240F00DB764436B4840C9AD67C9C3460240BA975A7F416B4840D715FD72A0460240AB4764C63F6B48406F1DDD3F8746024029E2DBAD406B48401E744125914602408A948427416B4840FCA76F0E754602401D4C6E34426B4840,0101000020E610000095206C937E460240DE41C8944B6B4840
5862000,162947,33.66243486,158,0106000020E610000001000000010300000001000000080000006F1DDD3F8746024029E2DBAD406B4840D715FD72A0460240AB4764C63F6B4840068783B587460240248C3E963E6B484042654CFD744602400CCBF9413F6B4840A598FD74714602409CE65E143F6B484054B8B6BE4C460240605BD05C406B4840304400BD69460240155917B3416B48406F1DDD3F8746024029E2DBAD406B4840,0101000020E610000095206C937E460240DE41C8944B6B4840
5862001,393635,20.63319329,158,0106000020E6100000010000000103000000010000000B000000D715FD72A0460240AB4764C63F6B4840C9AD67C9C3460240BA975A7F416B4840A95A1D9804470240D2B073223F6B4840EC5F34FAED4602409A4C24093E6B4840CA1A46F2D64602401E9BA3D23E6B484082058718C846024075DAB1233E6B4840523D1D22DF4602407A56A7523D6B48409EFFC1B2C54602401C83CE0B3C6B4840D3B0342D84460240CDA8A3683E6B4840068783B587460240248C3E963E6B4840D715FD72A0460240AB4764C63F6B4840,0101000020E61000008412C193714702403E6C113A436B4840
5862002,393635,20.51282677,136,0106000020E61000000100000001030000000100000007000000EC5F34FAED4602409A4C24093E6B4840A95A1D9804470240D2B073223F6B48401D4EB0524D470240FF9DDC7A3C6B48408DAF05DB0F47024069B65A64396B48409EFFC1B2C54602401C83CE0B3C6B4840523D1D22DF4602407A56A7523D6B4840EC5F34FAED4602409A4C24093E6B4840,0101000020E61000008412C193714702403E6C113A436B4840
5862003,393652,20.37536122,122,0106000020E610000001000000010300000001000000050000001D4EB0524D470240FF9DDC7A3C6B484050E0E198944702403C214FF1396B48409304DAB15547024095BE35E2366B48408DAF05DB0F47024069B65A64396B48401D4EB0524D470240FF9DDC7A3C6B4840,0101000020E6100000493B246BC3470240336EA334406B4840
5862004,85703,16.31139317,111,0106000020E6100000010000000103000000010000000E0000009304DAB15547024095BE35E2366B484050E0E198944702403C214FF1396B4840FEF6B2E1A5470240D4C7FB4C396B48400DCEEE8C8E47024074209B33386B4840A583800E904702407D5637D9376B48404C21C263CF4702407E2CFBB0356B484054CC83C2E147024020F49D9C366B48409B944367D84702402C2EB6EE366B48400D52B2C2DE4702406A164F42376B484007F4845C06480240586D6AD4356B48406C5D55672F4802408A299257346B484014F4E7E7DC470240795FBCB0326B48404220AB2AC84702404734EECC326B48409304DAB15547024095BE35E2366B4840,0101000020E6100000B0C2F0045048024086D61BA72F6B4840
5862005,150185,7.83516429,99,0106000020E6100000010000000103000000010000000B00000007F4845C06480240586D6AD4356B4840B24D19771948024062EE7CA9366B48405B7B55D034480240E7DCADBA356B4840396A9DBF43480240A5458D07366B48402D6F057A3C4802403914BF9D366B4840D27D47555A480240FF539446376B48400F9C6BF65D4802402FA60603376B4840C4B014AD7E4802408CBE21AC376B4840EF612142924802405405F552366B48406C5D55672F4802408A299257346B484007F4845C06480240586D6AD4356B4840,0101000020E61000007769DF415F480240E651BC9B396B4840
5862006,111202,23.9674802,55,0106000020E6100000010000000103000000010000000D000000481EE56B144B0240908A92A7466B4840A61468F56A4B0240507622EA426B4840E5AFED20144B0240451BB777416B4840E027931ACA4A0240A836DF42406B48402D52AFA59C4A024068203156426B4840546AD985E44A02401C1E6092436B4840BA5C09E6ED4A0240F1BAA529436B48401343F717F74A024099C92594436B4840045CCB7DE64A024024AF435E446B484026AC0395DC4A0240052BB2F3436B4840FE585840D84A0240EB141828446B48403797B848E44A0240B5A37FA9446B4840481EE56B144B0240908A92A7466B4840,0101000020E61000007581B21E614A0240E6EC1D3B496B4840
5862007,45815,13.46970947,83,0106000020E6100000010000000103000000010000001B000000039000C9714A0240A923A559426B48401222A6E3894A0240FD06312F436B48400FB2D2F08E4A0240B75B51F3426B48402D52AFA59C4A024068203156426B4840E027931ACA4A0240A836DF42406B4840C66D3C481F4A0240A9B1ED743D6B4840213D0B09DA49024018BA7C86406B4840431A0C13E6490240DF415900416B48405A10CCA1134A0240433BC4B9416B48400B851F371A4A02400DD55305416B484092CD2B0F224A024037562A15416B484028D4F3B1254A0240F15211CA406B4840E973FE84324A0240BFB703F1406B4840563AEEE1364A024094B2E596406B48408F131CF44C4A02402665FEEB406B484099A74EA94D4A0240EA149BF3406B4840FE3B815E4E4A0240BBC437FB406B4840D4D0B3134F4A02408D74D402416B4840DF326781504A0240185EF702416B4840DAE34038514A0240E5D20803416B4840EB941AEF514A0240A4471A03416B4840E6609BA7524A02406C81A0FB406B48402D47C361534A02402F809BEC406B4840EA616A63534A0240394510E5406B48407B2BBAD7544A0240BF4206C7406B4840106C081A834A0240FBD1988F416B4840039000C9714A0240A923A559426B4840,0101000020E61000005A671885B5490240EC4EA3513C6B4840
5862008,61460,9.86478542,84,0106000020E610000001000000010300000001000000100000005B232249864A024037E99154436B48401222A6E3894A0240FD06312F436B4840039000C9714A0240A923A559426B4840C116A25B634A0240911B3FFE426B48405A10CCA1134A0240433BC4B9416B4840431A0C13E6490240DF415900416B4840213D0B09DA49024018BA7C86406B4840EB5E70E8BD490240AB5EABC0416B484055B700BFF3490240665A61CE436B4840549B32AEFB49024058A79A74436B4840AB19AFEB044A0240883E4CAA436B4840E76059F7104A02401C829D1C446B4840987C2D5E464A024011D6DEE5446B484052B93163574A0240F928D776456B4840AA26F2597E4A0240AFAE58AE436B48405B232249864A024037E99154436B4840,0101000020E61000001FC47CD42F4A0240B5DB9BDE476B4840
5862009,75453,3.83535666,150,0106000020E610000001000000010300000001000000280000004215CD7A895202400531008F416B484006D6AFBB8D520240C77E20B5416B484019AE3CF1AC52024080119AB8426B484038AC2E9EB25202401C4E68E6426B484087F3CB26CC520240679313BC436B4840426A972BDB520240D053DEA6436B4840C6535674D8520240CFD2A100436B48405D3E4479D8520240422100EA426B4840AEE26498E252024065B19D5B426B48409668262AEE520240E142BCB6416B484060ACCD74FC520240C7168CB0416B4840BDAC62FCFB520240F7F1CF91406B48400DF42D5EFB520240241F9620406B484011946DCD065302405B87201A406B48405D7EA26B07530240125A5A8B406B4840E18D55AB08530240BF88B75E416B484076AB471F2D5302401F85FF43416B48405BE012022C5302400A7B36D23F6B48407EA6060231530240C1EEAFD23F6B484042CD980831530240BF0183B43F6B4840F0FD349616530240D2B8A2C83F6B4840C6C0012706530240C7DC9ECE3F6B4840C8F5013E06530240549F01653F6B48406CD6FFF71553024029E668573F6B48405E54981F3153024030C4E54A3F6B4840666D99893053024056C9F3B33E6B4840DE30905F3B53024002A3A2253E6B4840977643CD3C5302401256C5253E6B4840C9CA5BF348530240110B611F3E6B48402A99AA42465302405AA0F75A3D6B4840F6B533DE02530240C2A05E353B6B48406A6B376D01530240F66252443B6B4840BC539284085302401EC359813B6B484064A1FE47CD520240ACDC5A8C3E6B4840D9C233E4C65202404D477B5E3E6B48400018999BBA52024017544B033F6B48403D5FBFFDC05202400526B6383F6B48403037954F915202406D0DECAD416B4840B2FDC9EB8A520240D8710C80416B48404215CD7A895202400531008F416B4840,0101000020E610000044E63D4702530240702520143A6B4840
