id,geometry,epsg
4433931,"MULTIPOLYGON(((2.30193026269462 48.8332246542335,2.30198636810374 48.8333077241641,2.30212859313998 48.8332671828583,2.30207246346666 48.8331859116008,2.30193026269462 48.8332246542335)))",4326
4433932,"MULTIPOLYGON(((2.26742309854541 48.8356012888717,2.26749707858498 48.8355720625266,2.26740575823322 48.8354779680718,2.26733583982084 48.8355090179948,2.26742309854541 48.8356012888717)))",4326
4433933,"MULTIPOLYGON(((2.28251294668933 48.8368898247454,2.28235898047282 48.8368906998493,2.28220363955313 48.8368924658794,2.28210411633171 48.8368972648483,2.28203598825005 48.8368977553132,2.28198291994844 48.8368929398971,2.2819271518074 48.8368863095016,2.28187012048713 48.836872476504,2.28179685296435 48.8368504516257,2.28173057055722 48.8368158774099,2.28166721115526 48.8367669307239,2.28160137514597 48.8366999816434,2.28136104314356 48.8364431156614,2.2812861678336 48.8363401370945,2.28123634560089 48.8362975671152,2.28104044541076 48.836375534729,2.28108603181334 48.8364288718222,2.28112896811955 48.8364767967216,2.28115638780586 48.8364643702684,2.28119383778648 48.8365149602939,2.2812636483517 48.8365900278657,2.28139652052763 48.8367356254519,2.28149185610082 48.836836928065,2.2815592527823 48.8368894965868,2.28162002393968 48.8369285346659,2.28168229382962 48.8369576885989,2.28175414957064 48.8369833025631,2.28181656829249 48.8370016648307,2.28189128508101 48.837017402776,2.28195925226999 48.8370286032874,2.28204367878297 48.8370318081893,2.2821417780228 48.8370314975931,2.28234889980196 48.8370291429488,2.28252060131126 48.8370265754905,2.28269913914165 48.8370222500344,2.28292129583604 48.8370163870644,2.28292106076993 48.8370334737572,2.28309279937214 48.8370282075787,2.28309210324536 48.8368807060989,2.2826873723591 48.8368872733907,2.28251294668933 48.8368898247454)))",4326
4433937,"MULTIPOLYGON(((2.27286763521297 48.8392832732782,2.27284207629649 48.8392597342114,2.27288046114155 48.8392428794561,2.2728027985411 48.839145275056,2.27276427571866 48.839172022053,2.27274155457827 48.8391404058561,2.27321268060725 48.8389660927582,2.27325028768505 48.8390049942961,2.2731983170749 48.8390190685063,2.2732882541012 48.8391158478545,2.27333529764173 48.8391620016722,2.27338176872405 48.8391514914896,2.27349556005194 48.8391009183873,2.27353250699277 48.839089450928,2.27354614322538 48.8390886343693,2.27356530413965 48.8390824551215,2.27358036540731 48.8390771503475,2.27358187817911 48.8390663670569,2.27355938219904 48.8390185636656,2.27342771295417 48.8388855561069,2.27388526089757 48.8387075603795,2.27387317505603 48.8386948957872,2.27391838347509 48.838677182743,2.27403091774038 48.8388145705188,2.27413151692604 48.8389285020424,2.27440105830892 48.839238622311,2.27442110582566 48.8392666244747,2.27444029173915 48.8392586464939,2.27452353225619 48.8393472899028,2.27463033762219 48.8392112329436,2.27446393205229 48.839028550405,2.27432449946652 48.8388658174455,2.27426414473053 48.8387970989175,2.27423385970446 48.838819399503,2.27420181417878 48.8387724376574,2.27426194591819 48.8387593118994,2.274161497055 48.8386345888993,2.27413045087071 48.8386137149194,2.27456487157762 48.8384328781134,2.27459847982914 48.8384654593763,2.27453688602423 48.838485771425,2.27462949926793 48.838586163526,2.27466709461434 48.8386259639292,2.27474098729092 48.8386030282655,2.27480401709976 48.8386753602735,2.27496249874287 48.8388400069048,2.27513310512399 48.8390146198729,2.27537009467405 48.839020552613,2.27528579097124 48.8389103183781,2.27524014580956 48.8388614756796,2.27488978582635 48.8384843136957,2.27476360147804 48.8383486426845,2.27505009640926 48.8382235676763,2.27508670468771 48.8382363807694,2.27509789113485 48.8382157629684,2.27524317527222 48.8381536871746,2.27537062356658 48.8381004968933,2.27525657491878 48.8379738936125,2.27521133004901 48.8379943050677,2.27510029250144 48.8380430977684,2.27482338515193 48.8381646335405,2.27466856405179 48.8382266509973,2.2745302324602 48.838082811678,2.27436948612419 48.8381789690195,2.27447424697832 48.8382875293265,2.27448767018541 48.8383020007212,2.27437550682773 48.8383336978166,2.27431918960347 48.8382686012675,2.27423848546987 48.8382914953483,2.27430412621867 48.8383719378503,2.27413703018591 48.8384347795185,2.27399595627339 48.838487885784,2.27387417450246 48.8383297562001,2.27370620090168 48.8384555480974,2.27380143696675 48.8385631517654,2.27363698923565 48.8386314050502,2.27346706656448 48.8387014236009,2.27330674265824 48.8387670033555,2.2731808752544 48.8386088482757,2.27303493516356 48.8387176849961,2.27313281980032 48.8388307015132,2.27296289580217 48.8389007193352,2.27280119573512 48.8389671894171,2.27230235634222 48.8391746091204,2.27222423653818 48.8392074106639,2.27231837836577 48.8391980902905,2.27241639386431 48.8392040827481,2.27253879402944 48.8392201165264,2.27267579135385 48.8392641195001,2.27278115313699 48.8393295149438,2.27286763521297 48.8392832732782)))",4326
4433938,"MULTIPOLYGON(((2.2750944697942 48.8378739801976,2.27505351208979 48.8378800275935,2.27501512895104 48.8378968830667,2.27498341988451 48.8379236720932,2.27497332059156 48.8379640827034,2.27499727982594 48.8380046997471,2.27504999839168 48.8380346986015,2.27510029250144 48.8380430977684,2.27521133004901 48.8379943050677,2.27523212781027 48.8379683492445,2.2752312781662 48.8379314697689,2.27520713120519 48.8379043422411,2.27518283420197 48.8378880062853,2.2750944697942 48.8378739801976)))",4326
4433939,"MULTIPOLYGON(((2.28628095860851 48.8383162884848,2.28617844211366 48.8382410288443,2.28572516960603 48.8385081347815,2.28583587244506 48.8385825442969,2.28628095860851 48.8383162884848)))",4326
4433940,"MULTIPOLYGON(((2.27425564460502 48.841755981463,2.27416113530266 48.8417913828912,2.27423360507625 48.8418709672185,2.27432536454748 48.8418373477956,2.27425564460502 48.841755981463)))",4326
4433941,"MULTIPOLYGON(((2.28517125911319 48.8432319170704,2.28506855499185 48.8432690768099,2.28518251571665 48.8434046630816,2.28529349358484 48.8433603577306,2.28517125911319 48.8432319170704)))",4326
4433942,"MULTIPOLYGON(((2.28876474231333 48.846902066196,2.28887610588229 48.847029538677,2.28895674349505 48.8470120306536,2.28892616494974 48.846956088274,2.28886303189612 48.8468891599986,2.28880644187787 48.8468420566168,2.28871885658474 48.8468694162525,2.28876474231333 48.846902066196)))",4326
4433943,"MULTIPOLYGON(((2.29100156434773 48.8509606793208,2.29091921598708 48.8510033606817,2.29094470317114 48.8510331906615,2.29098870512662 48.851104500986,2.29129152228595 48.850983981858,2.29136502680389 48.8510905418951,2.29157857172774 48.8510207568939,2.29147645055374 48.850914027526,2.29140794960227 48.8509406027119,2.29137316801321 48.8508927305481,2.29132171634301 48.8508681430412,2.29124683006968 48.8508632026537,2.291150006361 48.8508680252328,2.2910721133493 48.8508837522435,2.29102394233759 48.8509185419229,2.29100156434773 48.8509606793208)))",4326
5437844,"MULTIPOLYGON(((2.28341326623752 48.8307632741507,2.28349570251411 48.8308114351182,2.28373137711698 48.8307121163649,2.28387936671708 48.830649146677,2.2838658563949 48.8306409713713,2.28376178628168 48.8305809891705,2.28371823458047 48.8305780302088,2.28344931266325 48.8307176218021,2.28333293406379 48.8306611630015,2.28328350097089 48.8306896468988,2.28331728276929 48.8307096356713,2.28341055429187 48.8307623585231,2.28341326623752 48.8307632741507)))",4326
5861537,"MULTIPOLYGON(((2.28984203707191 48.8367455937033,2.28986789647976 48.836747545977,2.28988132119718 48.8366621852111,2.28984456335987 48.8366601682354,2.28984466137879 48.8366529738304,2.28979293040735 48.8366499685676,2.28979736042229 48.8366248124158,2.28965718976961 48.8366131875908,2.28963787424431 48.8367308907936,2.28974948569326 48.8367387485673,2.28975392799066 48.8367126931186,2.28977978737889 48.8367146454115,2.28977975061839 48.8367173433132,2.28978513859295 48.8367218721715,2.28985864210071 48.8367268054485,2.28985714501623 48.8367366896667,2.28984352190711 48.8367366087859,2.28984203707191 48.8367455937033)))",4326
5861538,"MULTIPOLYGON(((2.2820621232801 48.8353959566295,2.28203614096741 48.8354029956742,2.28206274237534 48.8354499228553,2.28209143687377 48.8354437994589,2.2820621232801 48.8353959566295)))",4326
5861539,"MULTIPOLYGON(((2.27940691878152 48.8371634499368,2.27954485619291 48.8372380295007,2.27960824391229 48.8371862475858,2.27962752769617 48.8371710743649,2.2796523353199 48.8371505381627,2.2796414989014 48.8371459760325,2.27962771412752 48.8371575848774,2.27950061320258 48.8370875675479,2.27946754461454 48.8371143495765,2.27945238505905 48.8371268494944,2.27940691878152 48.8371634499368)))",4326
