id,geometry,epsg
276167,POINT(2.286869 48.8550429999863),4326
276170,POINT(2.286913 48.8550729999863),4326
276174,POINT(2.28696 48.8551069999863),4326
276178,POINT(2.287007 48.8551389999863),4326
276184,POINT(2.287098 48.8552029999863),4326
276188,POINT(2.287143 48.8552349999863),4326
276190,POINT(2.287194 48.8552709999863),4326
276192,POINT(2.287246 48.8553089999863),4326
276195,POINT(2.287175 48.8553549999863),4326
276197,POINT(2.287329 48.8553669999863),4326
276199,POINT(2.287377 48.8554019999863),4326
276200,POINT(2.28725 48.8554079999863),4326
276204,POINT(2.287308 48.8554489999863),4326
284229,POINT(2.266363 48.8349939999863),4326
284230,POINT(2.266648 48.8350029999863),4326
284231,POINT(2.266472 48.8350099999863),4326
284232,POINT(2.266562 48.8350159999863),4326
284234,POINT(2.266615 48.8350249999863),4326
284235,POINT(2.266651 48.8350249999863),4326
284237,POINT(2.266412 48.8350379999863),4326
284238,POINT(2.26664 48.8350539999863),4326
284239,POINT(2.267026 48.8350739999863),4326
284241,POINT(2.26713 48.8350879999863),4326
284242,POINT(2.266508 48.8350979999863),4326
284243,POINT(2.267067 48.8351009999863),4326
284245,POINT(2.267011 48.8351079999863),4326
284246,POINT(2.267217 48.8351109999863),4326
284248,POINT(2.266712 48.8351299999863),4326
284249,POINT(2.266748 48.8351389999863),4326
284250,POINT(2.266121 48.8351459999863),4326
284251,POINT(2.267529 48.8351479999863),4326
284252,POINT(2.266192 48.8351489999863),4326
284253,POINT(2.266698 48.8351509999863),4326
284254,POINT(2.266563 48.8351519999863),4326
284255,POINT(2.267083 48.8351569999863),4326
284256,POINT(2.267018 48.8351629999863),4326
284257,POINT(2.267301 48.8351639999863),4326
284258,POINT(2.26719 48.8351679999863),4326
284259,POINT(2.267592 48.8351709999863),4326
284261,POINT(2.266671 48.8351749999863),4326
284262,POINT(2.26663 48.8351799999863),4326
284263,POINT(2.26671 48.8351809999863),4326
284264,POINT(2.267536 48.8351809999863),4326
284266,POINT(2.267642 48.8351869999863),4326
284267,POINT(2.267055 48.8351889999863),4326
284268,POINT(2.26628 48.8351999999863),4326
284269,POINT(2.266181 48.8352099999863),4326
284270,POINT(2.266701 48.8352139999863),4326
284271,POINT(2.266357 48.8352439999863),4326
284272,POINT(2.266445 48.8352859999863),4326
284274,POINT(2.2663 48.8353249999863),4326
284275,POINT(2.266533 48.8353259999863),4326
284276,POINT(2.267708 48.8353569999863),4326
284277,POINT(2.267667 48.8353579999863),4326
284279,POINT(2.26772 48.8353869999863),4326
284280,POINT(2.267691 48.8354089999863),4326
284281,POINT(2.26677 48.8355639999863),4326
284282,POINT(2.266884 48.8355799999863),4326
284283,POINT(2.266685 48.8355969999863),4326
284284,POINT(2.266775 48.8356339999863),4326
284285,POINT(2.266948 48.8356459999863),4326
284286,POINT(2.266687 48.8356759999863),4326
284287,POINT(2.26683 48.8356929999863),4326
284288,POINT(2.267 48.8357179999863),4326
284289,POINT(2.266744 48.8357269999863),4326
284290,POINT(2.266876 48.8357389999863),4326
284291,POINT(2.266803 48.8357749999863),4326
284292,POINT(2.266974 48.8357789999863),4326
284293,POINT(2.267866 48.8357879999863),4326
284294,POINT(2.266883 48.8358179999863),4326
284296,POINT(2.267838 48.8358579999863),4326
284297,POINT(2.267104 48.8358609999863),4326
284298,POINT(2.267008 48.8358999999863),4326
284299,POINT(2.267187 48.8359139999863),4326
284301,POINT(2.26702 48.8359389999863),4326
284302,POINT(2.26724 48.8359709999863),4326
284303,POINT(2.267083 48.8359819999863),4326
284305,POINT(2.267144 48.8360239999863),4326
284308,POINT(2.267217 48.8360749999863),4326
284310,POINT(2.267361 48.8361069999863),4326
284311,POINT(2.267291 48.8361319999863),4326
284312,POINT(2.267351 48.8361779999863),4326
284313,POINT(2.267426 48.8361779999863),4326
284316,POINT(2.267448 48.8362529999863),4326
284318,POINT(2.267508 48.8362679999863),4326
284322,POINT(2.268138 48.8364029999863),4326
284323,POINT(2.26818 48.8364319999863),4326
289685,POINT(2.321132 48.8426789999863),4326
289686,POINT(2.321228 48.8427439999863),4326
289687,POINT(2.321301 48.8428039999863),4326
289688,POINT(2.321355 48.8428459999863),4326
289689,POINT(2.321424 48.8429029999863),4326
289690,POINT(2.321497 48.8429629999863),4326
289691,POINT(2.321641 48.8430789999863),4326
289692,POINT(2.321714 48.8431389999863),4326
289693,POINT(2.321786 48.8431969999863),4326
289694,POINT(2.321861 48.8432579999863),4326
289695,POINT(2.321921 48.8433059999863),4326
289696,POINT(2.321981 48.8433549999863),4326
289697,POINT(2.322045 48.8434059999863),4326
289698,POINT(2.322111 48.8434589999863),4326
289699,POINT(2.322174 48.8435119999863),4326
289700,POINT(2.322248 48.8435699999863),4326
289701,POINT(2.32232 48.8436299999863),4326
289702,POINT(2.322392 48.8436899999863),4326
289703,POINT(2.32246 48.8437449999863),4326
289704,POINT(2.322529 48.8438009999863),4326
289705,POINT(2.322597 48.8438569999863),4326
289710,POINT(2.322669 48.8441419999863),4326
289714,POINT(2.32256 48.8441789999863),4326
289719,POINT(2.322417 48.8442269999863),4326
289722,POINT(2.32229 48.8442679999863),4326
289724,POINT(2.322167 48.8443089999863),4326
289726,POINT(2.322038 48.8443519999863),4326
289728,POINT(2.321915 48.8443899999863),4326
289730,POINT(2.321804 48.8444269999863),4326
289732,POINT(2.321684 48.8444689999863),4326
289734,POINT(2.32157 48.8445059999863),4326
289736,POINT(2.321455 48.8445449999863),4326
289738,POINT(2.321276 48.8446029999863),4326
289741,POINT(2.321027 48.8446859999863),4326
289743,POINT(2.320915 48.8447229999863),4326
289745,POINT(2.320801 48.8447599999863),4326
289747,POINT(2.320664 48.8448049999863),4326
289749,POINT(2.320523 48.8448519999863),4326
289751,POINT(2.320392 48.8448929999863),4326
289760,POINT(2.319505 48.8452059999863),4326
289763,POINT(2.31938 48.8452679999863),4326
289766,POINT(2.31925 48.8453229999863),4326
289773,POINT(2.318899 48.8455049999863),4326
289774,POINT(2.318784 48.8455669999863),4326
289775,POINT(2.31868 48.8456209999863),4326
289777,POINT(2.318567 48.8456779999863),4326
289778,POINT(2.318473 48.8457269999863),4326
289782,POINT(2.318364 48.8457829999863),4326
289784,POINT(2.318245 48.8458459999863),4326
289787,POINT(2.318119 48.8459099999863),4326
289789,POINT(2.31799 48.8459759999863),4326
289792,POINT(2.317863 48.8460409999863),4326
289795,POINT(2.317681 48.8461359999863),4326
289797,POINT(2.30837 48.8461599999863),4326
289798,POINT(2.308421 48.8461829999863),4326
289799,POINT(2.317548 48.8462039999863),4326
289801,POINT(2.30837 48.8462229999863),4326
289802,POINT(2.308462 48.8462299999863),4326
289805,POINT(2.30841 48.8462619999863),4326
289806,POINT(2.317423 48.8462669999863),4326
289808,POINT(2.308455 48.8463029999863),4326
289809,POINT(2.317304 48.8463279999863),4326
289810,POINT(2.308396 48.8463409999863),4326
289813,POINT(2.308338 48.8463789999863),4326
289814,POINT(2.31718 48.8463919999863),4326
289815,POINT(2.308279 48.8464159999863),4326
289817,POINT(2.308222 48.8464529999863),4326
289818,POINT(2.317043 48.8464629999863),4326
289819,POINT(2.308161 48.8464909999863),4326
289822,POINT(2.308103 48.8465289999863),4326
289823,POINT(2.316869 48.8465509999863),4326
289825,POINT(2.308041 48.8465699999863),4326
289826,POINT(2.308317 48.8466049999863),4326
289827,POINT(2.307983 48.8466059999863),4326
289828,POINT(2.308422 48.8466119999863),4326
289830,POINT(2.316748 48.8466139999863),4326
289832,POINT(2.308265 48.8466389999863),4326
289833,POINT(2.308368 48.8466419999863),4326
289834,POINT(2.307925 48.8466439999863),4326
289835,POINT(2.308312 48.8466769999863),4326
289836,POINT(2.308202 48.8466789999863),4326
289837,POINT(2.307864 48.8466829999863),4326
289838,POINT(2.308145 48.8467159999863),4326
289839,POINT(2.308258 48.8467169999863),4326
289840,POINT(2.307805 48.8467189999863),4326
289842,POINT(2.308086 48.8467539999863),4326
289843,POINT(2.308198 48.8467549999863),4326
289844,POINT(2.307749 48.8467559999863),4326
289845,POINT(2.308141 48.8467909999863),4326
289846,POINT(2.308024 48.8467929999863),4326
289847,POINT(2.30769 48.8467939999863),4326
289849,POINT(2.307968 48.8468289999863),4326
289850,POINT(2.307633 48.8468299999863),4326
289851,POINT(2.308081 48.8468299999863),4326
289854,POINT(2.307911 48.8468669999863),4326
289855,POINT(2.308023 48.8468679999863),4326
289856,POINT(2.307573 48.8468689999863),4326
289857,POINT(2.307851 48.8469049999863),4326
289858,POINT(2.307965 48.8469049999863),4326
289859,POINT(2.307516 48.8469059999863),4326
289861,POINT(2.307795 48.8469409999863),4326
289862,POINT(2.307908 48.8469429999863),4326
289864,POINT(2.307736 48.8469789999863),4326
289865,POINT(2.307849 48.8469789999863),4326
289866,POINT(2.305458 48.8469799999863),4326
289867,POINT(2.307678 48.8470179999863),4326
289868,POINT(2.307792 48.8470179999863),4326
289869,POINT(2.305498 48.8470189999863),4326
289870,POINT(2.307305 48.8470449999863),4326
289872,POINT(2.305421 48.8470529999863),4326
289873,POINT(2.307732 48.8470559999863),4326
289874,POINT(2.305544 48.8470649999863),4326
289877,POINT(2.305067 48.8470939999863),4326
289878,POINT(2.305187 48.8470949999863),4326
289879,POINT(2.305465 48.8470989999863),4326
289880,POINT(2.307666 48.8470989999863),4326
289882,POINT(2.305589 48.8471079999863),4326
289883,POINT(2.307065 48.8471249999863),4326
289885,POINT(2.305511 48.8471449999863),4326
289886,POINT(2.307594 48.8471469999863),4326
289887,POINT(2.305635 48.8471539999863),4326
289889,POINT(2.306999 48.8471659999863),4326
289890,POINT(2.305148 48.8471739999863),4326
289891,POINT(2.307081 48.8471859999863),4326
289892,POINT(2.305557 48.8471899999863),4326
289893,POINT(2.305679 48.8471959999863),4326
289894,POINT(2.306945 48.8471989999863),4326
289896,POINT(2.307029 48.8472169999863),4326
289899,POINT(2.305599 48.8472309999863),4326
289900,POINT(2.306884 48.8472379999863),4326
289901,POINT(2.305724 48.8472409999863),4326
289902,POINT(2.306976 48.8472519999863),4326
289906,POINT(2.305362 48.8472709999863),4326
289907,POINT(2.305646 48.8472769999863),4326
289908,POINT(2.306824 48.8472779999863),4326
289909,POINT(2.305767 48.8472829999863),4326
289912,POINT(2.306908 48.8472939999863),4326
289913,POINT(2.305278 48.8473039999863),4326
289915,POINT(2.305407 48.8473149999863),4326
289916,POINT(2.30569 48.8473209999863),4326
289917,POINT(2.30675 48.8473259999863),4326
289918,POINT(2.306856 48.8473269999863),4326
289919,POINT(2.305814 48.8473289999863),4326
289923,POINT(2.305326 48.8473509999863),4326
289924,POINT(2.305452 48.8473569999863),4326
289925,POINT(2.305732 48.8473619999863),4326
289928,POINT(2.306791 48.8473709999863),4326
289929,POINT(2.30586 48.8473739999863),4326
289930,POINT(2.306667 48.8473799999863),4326
289932,POINT(2.305366 48.8473909999863),4326
289934,POINT(2.305498 48.8474029999863),4326
289935,POINT(2.306733 48.8474069999863),4326
289937,POINT(2.30578 48.8474089999863),4326
289938,POINT(2.305903 48.8474169999863),4326
289940,POINT(2.306598 48.8474229999863),4326
289941,POINT(2.305415 48.8474389999863),4326
289942,POINT(2.306678 48.8474419999863),4326
289944,POINT(2.30554 48.8474459999863),4326
289946,POINT(2.305823 48.8474519999863),4326
289947,POINT(2.305947 48.8474599999863),4326
289948,POINT(2.306535 48.8474629999863),4326
289950,POINT(2.306622 48.8474799999863),4326
289954,POINT(2.305461 48.8474849999863),4326
289955,POINT(2.305586 48.8474899999863),4326
289956,POINT(2.305866 48.8474939999863),4326
289957,POINT(2.306473 48.8475019999863),4326
289960,POINT(2.306553 48.8475219999863),4326
289961,POINT(2.305502 48.8475249999863),4326
289962,POINT(2.305631 48.8475339999863),4326
289963,POINT(2.306421 48.8475369999863),4326
289964,POINT(2.305911 48.8475389999863),4326
289967,POINT(2.306037 48.8475489999863),4326
289970,POINT(2.3065 48.8475569999863),4326
289972,POINT(2.305552 48.8475729999863),4326
289973,POINT(2.306364 48.8475729999863),4326
289975,POINT(2.305676 48.8475779999863),4326
289976,POINT(2.305957 48.8475839999863),4326
289979,POINT(2.306443 48.8475939999863),4326
289980,POINT(2.306085 48.8475979999863),4326
289984,POINT(2.306307 48.8476109999863),4326
289985,POINT(2.305594 48.8476149999863),4326
289986,POINT(2.30639 48.8476269999863),4326
289987,POINT(2.305717 48.8476289999863),4326
289988,POINT(2.306002 48.8476289999863),4326
289990,POINT(2.306127 48.8476379999863),4326
289992,POINT(2.306251 48.8476449999863),4326
289995,POINT(2.305638 48.8476589999863),4326
289996,POINT(2.306342 48.8476599999863),4326
289998,POINT(2.305767 48.8476689999863),4326
289999,POINT(2.306049 48.8476739999863),4326
290002,POINT(2.306182 48.8476909999863),4326
290004,POINT(2.30629 48.8476949999863),4326
290006,POINT(2.305686 48.8477069999863),4326
290007,POINT(2.305812 48.8477129999863),4326
290012,POINT(2.305735 48.8477539999863),4326
290014,POINT(2.305859 48.8477569999863),4326
290020,POINT(2.305777 48.8477939999863),4326
290022,POINT(2.305905 48.8478019999863),4326
290024,POINT(2.305822 48.8478389999863),4326
290032,POINT(2.305786 48.8479449999863),4326
290033,POINT(2.305866 48.8479669999863),4326
290034,POINT(2.305736 48.8479769999863),4326
290036,POINT(2.305817 48.8479959999863),4326
290039,POINT(2.305686 48.8480079999863),4326
290047,POINT(2.305569 48.8480829999863),4326
290055,POINT(2.305521 48.8481139999863),4326
290064,POINT(2.30546 48.8481529999863),4326
290075,POINT(2.305397 48.8481939999863),4326
290085,POINT(2.305343 48.8482299999863),4326
